region,hazard,rp,hhid,affected_cat,index,province,pcwgt,ispoor,pcinc,hhwgt,hhsize,hhsize_ae,pcwgt_ae,pcexp,pcinc_ae,pcsoc,axfin,has_ew,c,v,social,pov_line,quintile,c_5,gamma_SP,k,ew_expansion,protection,hh_share,optimal_hh_reco_rate,fa,v_with_ew,dk_private,dk_public,dk_other,dk0,pc_fee_BE,pc_fee,scale_fac_soc,di0_prv,di0_pub,di0
III - Central Luzon,HU,200,31418806233,a,408425,Bulacan,2430.4321924923606,0,108041.84126037318,564.3796795732369,4.306377923333745,4.306377923333745,2430.4321924923606,108041.84126037318,85768.18,106961.42284776946,0,1.0,1158.9586428041591,0.15424182782211493,9.747711529783051e-09,22302.6775,5.0,19393.96761265777,3.232426688290906e-07,3429.269380951577,0,1,0.9701906137421848,0.7150000000000004,0.7592141801525913,0.15424182782211493,513,15,0.0,528.0,1.178832702025561,1.00897410902135,0.011541123285752828,1407.82885951812,5.069412035452443,1412.8982715535724
III - Central Luzon,HU,200,31418806233,na,408425,Bulacan,770.8149075076394,0,108041.84126037318,178.99379042676304,4.306377923333745,4.306377923333745,770.8149075076394,108041.84126037318,85768.18,106961.42284776946,0,1.0,1158.9586428041591,0.0,9.747711529783051e-09,22302.6775,5.0,19393.96761265777,3.232426688290906e-07,3429.269380951577,0,1,0.9701906137421848,0.7150000000000004,0.7592141801525913,0.0,0,0,0.0,0.0,1.1788327020255607,1.1925966064912477,0.011541123285752828,1234.4549679056465,0.0,1234.4549679056465
III - Central Luzon,HU,200,31462110188,a,413969,Bulacan,950.7602735770254,0,102582.84974502816,496.75405824595276,1.9139456594158013,1.9139456594158013,950.7602735770254,102582.84974502816,80825.25,101557.02124757787,0,1.0,1100.4003534979322,0.09192918856636256,9.74771152978305e-09,22302.6775,5.0,19393.96761265777,3.0691030197981613e-07,3255.9999120489824,0,1,0.9701906137421848,1.0350000000000006,0.7592141801525913,0.09192918856636256,290,8,0.0,298.0,1.1192702432290746,1.0287032791025985,0.011541123285752828,1270.0907354375295,2.7036864189079695,1272.7944218564373
III - Central Luzon,HU,200,31462110188,na,413969,Bulacan,301.5349264229746,0,102582.84974502816,157.54623175404726,1.9139456594158013,1.9139456594158013,301.5349264229746,102582.84974502816,80825.25,101557.02124757787,0,1.0,1100.4003534979322,0.0,9.74771152978305e-09,22302.6775,5.0,19393.96761265777,3.0691030197981613e-07,3255.9999120489824,0,1,0.9701906137421848,1.0350000000000006,0.7592141801525913,0.0,0,0,0.0,0.0,1.1192702432290746,1.1323387038109878,0.011541123285752828,1172.0821027521156,0.0,1172.0821027521156
III - Central Luzon,HU,200,34927019167,a,419205,Nueva Ecija,2505.072056971522,0,31703.093141474572,523.5408731222087,4.784864345036094,4.784864345036094,2505.072056971522,31703.093141474572,36242.797,31386.06221005983,0,1.0,340.07726424608234,0.11614419893912913,9.747711529783028e-09,22302.6775,2.0,19393.96761265777,9.485022022617145e-08,1006.2624379892873,0,1,0.9701906137421848,0.8450000000000005,0.7592141801525913,0.11614419893912913,113,3,0.0,116.0,0.34590897854533104,0.3096064626273351,0.011541123285752828,400.4199840876835,1.0138824070904886,401.43386649477395
III - Central Luzon,HU,200,34927019167,na,419205,Nueva Ecija,794.4870430284778,0,31703.093141474572,166.04170687779126,4.784864345036094,4.784864345036094,794.4870430284778,31703.093141474572,36242.797,31386.06221005983,0,1.0,340.07726424608234,0.0,9.747711529783028e-09,22302.6775,2.0,19393.96761265777,9.485022022617145e-08,1006.2624379892873,0,1,0.9701906137421848,0.8450000000000005,0.7592141801525913,0.0,0,0,0.0,0.0,0.34590897854533104,0.34994776888966106,0.011541123285752828,362.2304134206084,0.0,362.2304134206084
III - Central Luzon,HU,200,36945218005,a,436321,Tarlac,1344.5896469687016,0,1237458.8545065941,702.5223742486329,1.9139456567583024,1.9139456567583024,1344.5896469687016,1237458.8545065941,172848.7,1225084.2659615285,0,1.0,13274.150253406946,0.12430254406857932,9.747711529783061e-09,22302.6775,5.0,19393.96761265777,3.702264771043014e-06,39277.188452574606,0,1,0.9701906137421848,0.8450000000000005,0.7592141801525913,0.12430254406857932,4736,145,0.0,4881.0,13.5017780897305,11.96195838467236,0.011541123285752828,15739.430908891525,49.00431634270695,15788.435225234232
III - Central Luzon,HU,200,36945218005,na,436321,Tarlac,426.4384530312984,0,1237458.8545065941,222.80593575136712,1.9139456567583024,1.9139456567583024,426.4384530312984,1237458.8545065941,172848.7,1225084.2659615285,0,1.0,13274.150253406946,0.0,9.747711529783061e-09,22302.6775,5.0,19393.96761265777,3.702264771043014e-06,39277.188452574606,0,1,0.9701906137421848,0.8450000000000005,0.7592141801525913,0.0,0,0,0.0,0.0,13.501778089730498,13.6594231766242,0.011541123285752828,14138.848548898008,0.0,14138.848548898008
III - Central Luzon,HU,200,37754027558,a,440941,Aurora,3583.1320497772726,1,58876.28338316848,1248.0787199947943,2.8709183101785585,2.8709183101785585,3583.1320497772726,58876.28338316848,20166.387,58287.5205493368,0,1.0,631.5625195489592,0.3310141729259584,9.747711529783041e-09,22302.6775,4.0,19393.96761265777,1.7614774747913677e-07,1868.7448632382773,0,1,0.9701906137421848,0.3350000000000001,0.7592141801525913,0.3310141729259584,600,18,0.0,618.0,0.6423926824658723,0.43497139296488296,0.011541123285752828,875.4799420988452,6.083294442542932,881.5632365413882
III - Central Luzon,HU,200,37754027558,na,440941,Aurora,1136.3952502227269,1,58876.28338316848,395.8298800052058,2.8709183101785585,2.8709183101785585,1136.3952502227269,58876.28338316848,20166.387,58287.5205493368,0,1.0,631.5625195489592,0.0,9.747711529783041e-09,22302.6775,4.0,19393.96761265777,1.7614774747913677e-07,1868.7448632382773,0,1,0.9701906137421848,0.3350000000000001,0.7592141801525913,0.0,0,0,0.0,0.0,0.6423926824658724,0.6498931797762405,0.011541123285752828,672.7034606807474,0.0,672.7034606807474
III - Central Luzon,HU,200,314116720249,a,445385,Bulacan,1964.8146390035938,0,128770.2803182764,684.385339671848,2.8709186551916663,2.8709186551916663,1964.8146390035938,128770.2803182764,272367.69,127482.57751509365,0,1.0,1381.311421299497,0.11555111563355536,9.74771152978305e-09,22302.6775,5.0,19393.96761265777,3.852586052808815e-07,4087.194130724049,0,1,0.9701906137421848,0.8450000000000005,0.7592141801525913,0.11555111563355536,458,14,0.0,472.0,1.4049984313240154,1.2572556347008823,0.011541123285752828,1626.0781913697185,4.731451233088946,1630.8096426028076
III - Central Luzon,HU,200,314116720249,na,445385,Bulacan,623.1436609964059,0,128770.2803182764,217.05375032815198,2.8709186551916663,2.8709186551916663,623.1436609964059,128770.2803182764,272367.69,127482.57751509365,0,1.0,1381.311421299497,0.0,9.74771152978305e-09,22302.6775,5.0,19393.96761265777,3.852586052808815e-07,4087.194130724049,0,1,0.9701906137421848,0.8450000000000005,0.7592141801525913,0.0,0,0,0.0,0.0,1.4049984313240156,1.4214030188027609,0.011541123285752828,1471.2921438872372,0.0,1471.2921438872372
III - Central Luzon,HU,200,314330238002,a,454669,Bulacan,1526.3584283382945,0,172210.74382297735,531.6620657330324,2.8709184399564385,2.8709184399564385,1526.3584283382945,172210.74382297735,126659.27,170488.63638474754,0,1.0,1847.2947851414942,0.12460263395600757,9.747711529783053e-09,22302.6775,5.0,19393.96761265777,5.15225025647529e-07,5466.003022290516,0,1,0.9701906137421848,0.8450000000000005,0.7592141801525913,0.12460263395600757,660,20,0.0,680.0,1.8789725729445679,1.6644277042641349,0.011541123285752828,2190.684500896164,6.759216047269924,2197.443716943434
III - Central Luzon,HU,200,314330238002,na,454669,Bulacan,484.08667166170545,0,172210.74382297735,168.61735426696788,2.8709184399564385,2.8709184399564385,484.08667166170545,172210.74382297735,126659.27,170488.63638474754,0,1.0,1847.2947851414942,0.0,9.747711529783053e-09,22302.6775,5.0,19393.96761265777,5.15225025647529e-07,5466.003022290516,0,1,0.9701906137421848,0.8450000000000005,0.7592141801525913,0.0,0,0,0.0,0.0,1.8789725729445679,1.9009112237329426,0.011541123285752828,1967.6303713362568,0.0,1967.6303713362568
III - Central Luzon,HU,200,349222206110,a,459289,Nueva Ecija,1870.1708474629359,0,59675.679946263925,488.56428581823627,3.8278910304113136,3.8278910304113136,1870.1708474629359,59675.679946263925,26471.117,59078.92314680129,0,1.0,640.1376006936306,0.1133721607188856,9.747711529783041e-09,22302.6775,4.0,19393.96761265777,1.7853940496565675e-07,1894.1178680397657,0,1,0.9701906137421848,0.9050000000000006,0.7592141801525913,0.1133721607188856,208,6,0.0,214.0,0.6511148108512331,0.5842943919948141,0.011541123285752828,752.1329825183573,2.027764814180977,754.1607473325382
III - Central Luzon,HU,200,349222206110,na,459289,Nueva Ecija,593.127252537064,0,59675.679946263925,154.9488341817639,3.8278910304113136,3.8278910304113136,593.127252537064,59675.679946263925,26471.117,59078.92314680129,0,1.0,640.1376006936306,0.0,9.747711529783041e-09,22302.6775,4.0,19393.96761265777,1.7853940496565675e-07,1894.1178680397657,0,1,0.9701906137421848,0.9050000000000006,0.7592141801525913,0.0,0,0,0.0,0.0,0.6511148108512331,0.6587171466511743,0.011541123285752828,681.8371356267501,0.0,681.8371356267501
III - Central Luzon,HU,200,349252198001,a,460477,Nueva Ecija,4436.520675264353,0,52131.983012505734,515.1105133129436,8.612755050815757,8.612755050815757,4436.520675264353,52131.983012505734,44938.238,51610.66318238068,0,1.0,559.2167957713536,0.09194031413152068,9.747711529783041e-09,22302.6775,4.0,19393.96761265777,1.559699568587021e-07,1654.6794374064718,0,1,0.9701906137421848,1.0350000000000006,0.7592141801525913,0.09194031413152068,147,4,0.0,151.0,0.5688063594592101,0.5229344198687635,0.011541123285752828,645.3252645947538,1.3518432094539847,646.6771078042077
III - Central Luzon,HU,200,349252198001,na,460477,Nueva Ecija,1407.048624735648,0,52131.983012505734,163.36800668705646,8.612755050815757,8.612755050815757,1407.048624735648,52131.983012505734,44938.238,51610.66318238068,0,1.0,559.2167957713536,0.0,9.747711529783041e-09,22302.6775,4.0,19393.96761265777,1.559699568587021e-07,1654.6794374064718,0,1,0.9701906137421848,1.0350000000000006,0.7592141801525913,0.0,0,0,0.0,0.0,0.5688063594592101,0.5754476719861017,0.011541123285752828,595.6450266473198,0.0,595.6450266473198
III - Central Luzon,HU,200,377614012108,a,485293,Aurora,2628.4074634371627,0,56829.82520875371,549.3170372661293,4.7848642680342905,4.7848642680342905,2628.4074634371627,56829.82520875371,43480.246,56261.526956666174,0,1.0,609.610279928575,0.06652952167576519,9.747711529783041e-09,22302.6775,4.0,19393.96761265777,1.700250954192671e-07,1803.7898765863363,0,1,0.9701906137421848,1.2150000000000007,0.7592141801525913,0.06652952167576519,116,3,0.0,119.0,0.6200640013624665,0.5859191758537574,0.011541123285752828,688.5246719257559,1.0138824070904886,689.5385543328464
III - Central Luzon,HU,200,377614012108,na,485293,Aurora,833.6030365628371,0,56829.82520875371,174.21665273387086,4.7848642680342905,4.7848642680342905,833.6030365628371,56829.82520875371,43480.246,56261.526956666174,0,1.0,609.610279928575,0.0,9.747711529783041e-09,22302.6775,4.0,19393.96761265777,1.700250954192671e-07,1803.7898765863363,0,1,0.9701906137421848,1.2150000000000007,0.7592141801525913,0.0,0,0,0.0,0.0,0.6200640013624665,0.6273037917607988,0.011541123285752828,649.3212188515904,0.0,649.3212188515904
III - Central Luzon,HU,200,3491217014204,a,498097,Nueva Ecija,2219.544282692941,0,75759.72940326715,515.4086567214895,4.30637757776799,4.30637757776799,2219.544282692941,75759.72940326715,162516.03,75002.13210923447,0,1.0,812.6702779603994,0.12397229133580345,9.747711529783043e-09,22302.6775,5.0,19393.96761265777,2.2666012385947365e-07,2404.6287745661425,0,1,0.9701906137421848,0.8450000000000005,0.7592141801525913,0.12397229133580345,289,8,0.0,297.0,0.8266061136625085,0.7329698093281349,0.011541123285752828,963.2795252500463,2.7036864189079695,965.9832116689543
III - Central Luzon,HU,200,3491217014204,na,498097,Nueva Ecija,703.9315173070589,0,75759.72940326715,163.46256327851052,4.30637757776799,4.30637757776799,703.9315173070589,75759.72940326715,162516.03,75002.13210923447,0,1.0,812.6702779603994,0.0,9.747711529783043e-09,22302.6775,5.0,19393.96761265777,2.2666012385947365e-07,2404.6287745661425,0,1,0.9701906137421848,0.8450000000000005,0.7592141801525913,0.0,0,0,0.0,0.0,0.8266061136625081,0.8362574641549523,0.011541123285752828,865.6088533669958,0.0,865.6088533669958
III - Central Luzon,HU,250,349990576,a,380002,Nueva Ecija,3609.577385263026,0,36842.21888108273,628.6450922089546,5.741836578377745,5.741836578377745,3609.577385263026,36842.21888108273,30842.369,36473.7966922719,0,1.0,395.20437169719065,0.07921477897855503,9.747711529783031e-09,22302.6775,2.0,19393.96761265777,1.1022560350491322e-07,1169.37930399333,0,1,0.968541490873884,1.1150000000000009,0.8509500945297059,0.07921477897855503,89,2,0.0,91.0,0.47808856321006765,0.4466937240445116,0.013005699062091803,504.4457348419589,0.6759216047269924,505.12165644668585
III - Central Luzon,HU,250,349990576,na,380002,Nueva Ecija,632.2429147369744,0,36842.21888108273,110.11161779104545,5.741836578377745,5.741836578377745,632.2429147369744,36842.21888108273,30842.369,36473.7966922719,0,1.0,395.20437169719065,0.0,9.747711529783031e-09,22302.6775,2.0,19393.96761265777,1.1022560350491322e-07,1169.37930399333,0,1,0.968541490873884,1.1150000000000009,0.8509500945297059,0.0,0,0,0.0,0.0,0.4780885632100676,0.48438837261345513,0.013005699062091803,474.3672234316077,0.0,474.3672234316077
III - Central Luzon,HU,250,385110364,a,382994,Bataan,3625.843891985027,0,70757.14889472173,631.47804973516,5.741836780400673,5.741836780400673,3625.843891985027,70757.14889472173,70562.492,70049.57740577451,0,1.0,759.0078833818945,0.17472958677890182,9.747711529783045e-09,22302.6775,5.0,19393.96761265777,2.116932605058805e-07,2245.8458811650835,0,1,0.968541490873884,0.6450000000000004,0.8509500945297059,0.17472958677890182,380,12,0.0,392.0,0.918190724644112,0.7679128460604545,0.013005699062091803,1039.4688280643372,4.055529628361954,1043.5243576926991
III - Central Luzon,HU,250,385110364,na,382994,Bataan,635.0921080149728,0,70757.14889472173,110.60783026483998,5.741836780400673,5.741836780400673,635.0921080149728,70757.14889472173,70562.492,70049.57740577451,0,1.0,759.0078833818945,0.0,9.747711529783045e-09,22302.6775,5.0,19393.96761265777,2.116932605058805e-07,2245.8458811650835,0,1,0.968541490873884,0.6450000000000004,0.8509500945297059,0.0,0,0,0.0,0.0,0.9181907246441119,0.9302897937420577,0.013005699062091803,911.0437231662088,0.0,911.0437231662088
III - Central Luzon,HU,250,3141692120,a,385018,Bulacan,1574.8339382839715,0,122178.68232663695,548.5471340150926,2.8709181775446884,2.8709181775446884,1574.8339382839715,122178.68232663695,100994.67,120956.8955033706,0,1.0,1310.6037271952223,0.1092564240929344,9.747711529783053e-09,22302.6775,5.0,19393.96761265777,3.6553767400268166e-07,3877.975508562695,0,1,0.968541490873884,0.9050000000000006,0.8509500945297059,0.1092564240929344,410,13,0.0,423.0,1.5854699435172706,1.4311438198854713,0.013005699062091803,1711.6929113707567,4.393490430725451,1716.0864018014822
III - Central Luzon,HU,250,3141692120,na,385018,Bulacan,275.8432617160285,0,122178.68232663695,96.08189598490735,2.8709181775446884,2.8709181775446884,275.8432617160285,122178.68232663695,100994.67,120956.8955033706,0,1.0,1310.6037271952223,0.0,9.747711529783053e-09,22302.6775,5.0,19393.96761265777,3.6553767400268166e-07,3877.975508562695,0,1,0.968541490873884,0.9050000000000006,0.8509500945297059,0.0,0,0,0.0,0.0,1.5854699435172703,1.6063618016949563,0.013005699062091803,1573.1289824017233,0.0,1573.1289824017233
III - Central Luzon,HU,250,3492834016,a,390210,Nueva Ecija,3382.9809480110503,0,78905.06143236512,642.7428505010358,5.263350569164516,5.263350569164516,3382.9809480110503,78905.06143236512,63867.938,78116.01081804144,0,1.0,846.4100744789345,0.09091100079561366,9.747711529783045e-09,22302.6775,5.0,19393.96761265777,2.360704181267572e-07,2504.462234404364,0,1,0.968541490873884,1.0350000000000006,0.8509500945297059,0.09091100079561366,220,7,0.0,227.0,1.0239233302414317,0.9433861379660826,0.013005699062091803,1090.304705150524,2.365725616544473,1092.6704307670684
III - Central Luzon,HU,250,3492834016,na,390210,Nueva Ecija,592.5529519889495,0,78905.06143236512,112.58093949896426,5.263350569164516,5.263350569164516,592.5529519889495,78905.06143236512,63867.938,78116.01081804144,0,1.0,846.4100744789345,0.0,9.747711529783045e-09,22302.6775,5.0,19393.96761265777,2.360704181267572e-07,2504.462234404364,0,1,0.968541490873884,1.0350000000000006,0.8509500945297059,0.0,0,0,0.0,0.0,1.0239233302414317,1.0374156459347659,0.013005699062091803,1015.9533286305547,0.0,1015.9533286305547
III - Central Luzon,HU,250,3543362475,a,394566,Pampanga,3845.1513460122887,0,75712.61584927663,730.5520844135223,5.263350044506583,5.263350044506583,3845.1513460122887,75712.61584927663,98199.383,74955.48969078387,0,1.0,812.1648935653025,0.07117533700094772,9.747711529783043e-09,22302.6775,5.0,19393.96761265777,2.2651916818200403e-07,2403.133381057084,0,1,0.968541490873884,1.2150000000000007,0.8509500945297059,0.07117533700094772,165,5,0.0,170.0,0.9824960826895961,0.9250239341376215,0.013005699062091803,1030.6120743600366,1.689804011817481,1032.301878371854
III - Central Luzon,HU,250,3543362475,na,394566,Pampanga,673.5053539877108,0,75712.61584927663,127.96134558647795,5.263350044506583,5.263350044506583,673.5053539877108,75712.61584927663,98199.383,74955.48969078387,0,1.0,812.1648935653025,0.0,9.747711529783043e-09,22302.6775,5.0,19393.96761265777,2.2651916818200403e-07,2403.133381057084,0,1,0.968541490873884,1.2150000000000007,0.8509500945297059,0.0,0,0,0.0,0.0,0.9824960826895962,0.9954425083872963,0.013005699062091803,974.8485419700596,0.0,974.8485419700596
III - Central Luzon,HU,250,3695312476,a,398966,Tarlac,3155.120424393652,0,160566.37397897168,549.4966581685727,5.741837329656216,5.741837329656216,3155.120424393652,160566.37397897168,217731.69,158960.71023918196,0,1.0,1722.3862967883974,0.07029664059530505,9.747711529783051e-09,22302.6775,5.0,19393.96761265777,4.803870671186799e-07,5096.4084235619375,0,1,0.968541490873884,1.2150000000000007,0.8509500945297059,0.07029664059530505,346,11,0.0,357.0,2.083613565275062,1.963190493965474,0.013005699062091803,2184.3295976849454,3.7175688259984585,2188.047166510944
III - Central Luzon,HU,250,3695312476,na,398966,Tarlac,552.6415756063485,0,160566.37397897168,96.24821183142733,5.741837329656216,5.741837329656216,552.6415756063485,160566.37397897168,217731.69,158960.71023918196,0,1.0,1722.3862967883974,0.0,9.747711529783051e-09,22302.6775,5.0,19393.96761265777,4.803870671186799e-07,5096.4084235619375,0,1,0.968541490873884,1.2150000000000007,0.8509500945297059,0.0,0,0,0.0,0.0,2.083613565275062,2.1110694998897914,0.013005699062091803,2067.3951600671758,0.0,2067.3951600671758
